#0. Enu
#1. Fluence without energy resolution using Evis = Enu - 0.78
#2. Fluence with energy resolution using Evis = Enu - 0.78
#3. Fluence with energy resolution using Evis = Enu - 0.78 -EvEe/mp
#4. Fluence with energy resolution using Evis = Enu - 0.78 -EvEe/mp and correction of quenching effect
#
3.05 181471730250.0 180872420004.0 180868726448.0 180960207389.0
3.06 179342189927.0 178754049239.0 178750408580.0 178839656686.0
3.07 177250699007.0 176673405885.0 176669817029.0 176756904318.0
3.08 175196338834.0 174629584519.0 174626046402.0 174711042593.0
3.09 173178158939.0 172621707146.0 172618218730.0 172701191270.0
3.1 171195299810.0 170648922195.0 170645482472.0 170726496574.0
3.11 169246927715.0 168710403555.0 168707011543.0 168786130265.0
3.12 167332289654.0 166805349656.0 166802004399.0 166879288728.0
3.13 165450596946.0 164932982583.0 164929683149.0 165005192113.0
3.14 163601030790.0 163092547232.0 163089292714.0 163163083500.0
3.15 161782904057.0 161283310501.0 161280100016.0 161352228108.0
3.16 159995444317.0 159504560515.0 159501393202.0 159571912527.0
3.17 158238004466.0 157755605879.0 157752480898.0 157821443981.0
3.18 156509855269.0 156035774967.0 156032691502.0 156100149623.0
3.19 154810386858.0 154344415242.0 154341372494.0 154407375849.0
3.2 153138957080.0 152680892590.0 152677889784.0 152742487637.0
3.21 151494941938.0 151044590703.0 151041627079.0 151104867902.0
3.22 149877690137.0 149434910464.0 149431985284.0 149493916874.0
3.23 148286658885.0 147851269374.0 147848381916.0 147909051486.0
3.24 146721274951.0 146293100989.0 146290250551.0 146349704774.0
3.25 145180980925.0 144759854391.0 144757040286.0 144815325297.0
3.26 143665193497.0 143250993669.0 143248215228.0 143305376554.0
3.27 142173468571.0 141765997428.0 141763253997.0 141819336427.0
3.28 140705211530.0 140304358310.0 140301649252.0 140356696625.0
3.29 139260003000.0 138865582541.0 138862907233.0 138916962151.0
3.3 137837278886.0 137449189490.0 137446547324.0 137499650774.0
3.31 136436642907.0 136054711247.0 136052101628.0 136104292529.0
3.32 135057559586.0 134681692213.0 134679114563.0 134730429235.0
3.33 133699654228.0 133329688714.0 133327142465.0 133377614035.0
3.34 132362453180.0 131998268618.0 131995753218.0 132045410967.0
3.35 131045497035.0 130687010979.0 130684525886.0 130733394559.0
3.36 129748474494.0 129395505681.0 129393050366.0 129441149464.0
3.37 128470879274.0 128123353104.0 128120927052.0 128168270115.0
3.38 127212352521.0 126870163801.0 126867766507.0 126914360423.0
3.39 125972542795.0 125635558182.0 125633189153.0 125679033500.0
3.4 124751074848.0 124419166218.0 124416824970.0 124461913621.0
3.41 123547522002.0 123220627143.0 123218313205.0 123262644119.0
3.42 122361590971.0 122039589181.0 122037302092.0 122080879206.0
3.43 121192904735.0 120875709271.0 120873448580.0 120916280565.0
3.44 120041154672.0 119728652809.0 119726418076.0 119768517232.0
3.45 118906010093.0 118598093397.0 118595884189.0 118637265483.0
3.46 117787093074.0 117483712596.0 117481528491.0 117522208739.0
3.47 116684173596.0 116385199697.0 116383040282.0 116423037457.0
3.48 115596889765.0 115302251491.0 115300116363.0 115339449034.0
3.49 114524943498.0 114234572054.0 114232460816.0 114271147704.0
3.5 113468095262.0 113181872532.0 113179784798.0 113217844429.0
3.51 112426007812.0 112143870940.0 112141806331.0 112179256786.0
3.52 111398403984.0 111120291966.0 111118250111.0 111155108845.0
3.53 110385061813.0 110110866776.0 110108847312.0 110145131049.0
3.54 109385666665.0 109115332835.0 109113335407.0 109149060079.0
3.55 108399983997.0 108133433728.0 108131457987.0 108166638718.0
3.56 107427760566.0 107164918986.0 107162964591.0 107197615711.0
3.57 106468749026.0 106209543919.0 106207610537.0 106241745623.0
3.58 105522685533.0 105267069462.0 105265156765.0 105298788693.0
3.59 104589378880.0 104337262009.0 104335369677.0 104368510687.0
3.6 103668575810.0 103419893272.0 103418020991.0 103450682752.0
3.61 102760050953.0 102514740129.0 102512887591.0 102545081274.0
3.62 101863584058.0 101621584485.0 101619751389.0 101651487727.0
3.63 100978959854.0 100740213137.0 100738399187.0 100769688540.0
3.64 100105967911.0 99870417637.5 99868622544.1 99899474949.9
3.65 99244402511.0 99011994172.4 99010217651.4 99040642871.9
3.66 98394062518.7 98164743431.8 98162985204.7 98192992761.4
3.67 97554770253.4 97328470492.4 97326730286.4 97356329486.0
3.68 96726313743.4 96502984701.0 96501262248.2 96530462197.8
3.69 95908523258.0 95688099561.0 95686394598.9 95715204210.5
3.7 95101177794.3 94883632624.0 94881944895.1 94910372878.6
3.71 94304133801.2 94089405383.2 94087734635.0 94115789481.4
3.72 93517214317.6 93305243171.5 93303589156.2 93331279109.3
3.73 92740229049.5 92530975061.3 92529337535.9 92556670554.9
3.74 91973009450.2 91766433768.6 91764812494.8 91791796207.8
3.75 91215407179.3 91011455559.2 91009850303.0 91036491952.5
3.76 90467259984.0 90265880158.0 90264290689.8 90290597072.0
3.77 89728392992.9 89529550660.9 89527976755.6 89553954153.6
3.78 88998667355.6 88802313449.6 88800754886.3 88826409001.3
3.79 88277915338.1 88084018109.0 88082474670.6 88107810550.2
3.8 87566019310.9 87374517346.0 87372988819.8 87398010786.9
3.81 86862802531.0 86673666912.3 86672153089.3 86696864673.1
3.82 86168122876.8 85981325528.3 85979826203.3 86004230103.6
3.83 85481870323.0 85297354809.4 85295869781.2 85319968574.3
3.84 84803878442.1 84621619194.8 84620148265.7 84643945123.1
3.85 84134041964.2 83953985878.4 83952528854.1 83976027458.2
3.86 83472200938.1 83294324740.6 83292881430.7 83316085861.4
3.87 82818240917.9 82642508283.8 82641078500.9 82663993134.8
3.88 82172035713.2 81998411568.1 81996995128.4 82019624549.6
3.89 81533474946.6 81361912150.0 81360508872.9 81382857796.0
3.9 80902410715.6 80732890022.0 80731499730.2 80753572935.4
3.91 80278737757.6 80111227554.6 80109850073.6 80131652352.6
3.92 79662352363.7 79496809439.2 79495444597.9 79516980709.7
3.93 79053127414.8 78889522633.2 78888170263.3 78909444900.1
3.94 78450951106.8 78289256306.4 78287916242.5 78308934003.8
3.95 77855713834.0 77695901788.8 77694573868.4 77715339241.7
3.96 77267308136.6 77109352519.7 77108036583.2 77128553932.3
