2.22 1.11267687868e-06 4.90586936504e-08 9.21735815157e-09
2.23 1.14965336268e-06 5.07390442314e-08 9.53638162034e-09
2.24 1.18729223289e-06 5.24517103631e-08 9.86168982941e-09
2.25 1.22562480223e-06 5.41983133321e-08 1.0193603116e-08
2.26 1.26465808881e-06 5.59792535764e-08 1.05322033644e-08
2.27 1.3043987894e-06 5.7794918498e-08 1.0877570105e-08
2.28 1.34485378382e-06 5.96457047628e-08 1.12297847086e-08
2.29 1.38603014023e-06 6.15320185759e-08 1.15889304409e-08
2.3 1.42793407613e-06 6.34542295506e-08 1.19550837746e-08
2.31 1.4705726822e-06 6.54127472032e-08 1.23283287938e-08
2.32 1.51395253952e-06 6.74079595764e-08 1.27087456356e-08
2.33 1.55808041236e-06 6.94402640027e-08 1.30964162849e-08
2.34 1.60356823921e-06 7.15411242714e-08 1.34975352346e-08
2.35 1.64985042399e-06 7.3681670012e-08 1.39064336061e-08
2.36 1.69693434228e-06 7.58623433444e-08 1.43232031584e-08
2.37 1.74482701731e-06 7.80835720831e-08 1.47479330737e-08
2.38 1.7935360242e-06 8.03458101629e-08 1.51807175903e-08
2.39 1.84306840089e-06 8.26494889307e-08 1.56216468053e-08
2.4 1.89343044464e-06 8.49950078901e-08 1.60708049172e-08
2.41 1.94463217066e-06 8.73829348832e-08 1.65283080786e-08
2.42 1.99667859625e-06 8.98136148952e-08 1.69942304332e-08
2.43 2.04957657906e-06 9.22874768165e-08 1.74686621056e-08
2.44 2.10333083974e-06 9.48048394045e-08 1.79516715368e-08
2.45 2.15795217055e-06 9.73663258078e-08 1.84433867583e-08
2.46 2.21344744968e-06 9.99723702083e-08 1.89438992768e-08
2.47 2.26982355055e-06 1.02623407964e-07 1.94533009451e-08
2.48 2.32708539109e-06 1.0531978732e-07 1.997166722e-08
2.49 2.38524372381e-06 1.08062121886e-07 2.04991239967e-08
2.5 2.4443034678e-06 1.10850762836e-07 2.10357475414e-08
2.51 2.50427147519e-06 1.13686150129e-07 2.15816310753e-08
2.52 2.56515659025e-06 1.16568815656e-07 2.21368854015e-08
2.53 2.62696166867e-06 1.19499020651e-07 2.27015700569e-08
2.54 2.68973752218e-06 1.22479496674e-07 2.32762322508e-08
2.55 2.75345072905e-06 1.25508589408e-07 2.38605509468e-08
2.56 2.81810814242e-06 1.28586746567e-07 2.44546215213e-08
2.57 2.88371866638e-06 1.3171451096e-07 2.50585575699e-08
2.58 2.95028917598e-06 1.34892334421e-07 2.56724555278e-08
2.59 3.01782653892e-06 1.38120669874e-07 2.62964121663e-08
2.6 3.08633552151e-06 1.41399875393e-07 2.6930506321e-08
2.61 3.15582715183e-06 1.4473059726e-07 2.75748718415e-08
2.62 3.2263040745e-06 1.48113099098e-07 2.82295698271e-08
2.63 3.29777521952e-06 1.51547934014e-07 2.88947166478e-08
2.64 3.37036478807e-06 1.55041892969e-07 2.95716785963e-08
2.65 3.44396702952e-06 1.58589382894e-07 3.02593442182e-08
2.66 3.51858884045e-06 1.62190870044e-07 3.09578138943e-08
2.67 3.59423710879e-06 1.65846821743e-07 3.16671883445e-08
2.68 3.67091871362e-06 1.69557706377e-07 3.2387568626e-08
2.69 3.74864052493e-06 1.7332399338e-07 3.31190561323e-08
2.7 3.82741161815e-06 1.77146255736e-07 3.38617721858e-08
2.71 3.90723442706e-06 1.81024760608e-07 3.46157797938e-08
2.72 3.98811799571e-06 1.84960082369e-07 3.53812008096e-08
2.73 4.07007140682e-06 1.88952799076e-07 3.61581579569e-08
2.74 4.15305365323e-06 1.93000800125e-07 3.69462357891e-08
2.75 4.23711776155e-06 1.97107049889e-07 3.77460362198e-08
2.76 4.32226825364e-06 2.01271918439e-07 3.85576425295e-08
2.77 4.40851189168e-06 2.0549588132e-07 3.93811583188e-08
2.78 4.49585542673e-06 2.09779415028e-07 4.02166875076e-08
2.79 4.58430559856e-06 2.14122996999e-07 4.10643343334e-08
2.8 4.67386913537e-06 2.18527105599e-07 4.19242033501e-08
2.81 4.76455275367e-06 2.22992220121e-07 4.27963994262e-08
2.82 4.85636551882e-06 2.27518931367e-07 4.36810489782e-08
2.83 4.94930941395e-06 2.32107499932e-07 4.45782151712e-08
2.84 5.04279536311e-06 2.36725159126e-07 4.54812667424e-08
2.85 5.13740470182e-06 2.41404355227e-07 4.63967784623e-08
2.86 5.23314854065e-06 2.46145772561e-07 4.73248945744e-08
2.87 5.33003080944e-06 2.50949759593e-07 4.82656949126e-08
2.88 5.4280578085e-06 2.55816777404e-07 4.92192810731e-08
2.89 5.52723337913e-06 2.60747172412e-07 5.01857327087e-08
2.9 5.62756866932e-06 2.65741636952e-07 5.11651961687e-08
2.91 5.72906750267e-06 2.70800519398e-07 5.21577517424e-08
2.92 5.83173612022e-06 2.75924283393e-07 5.31635020231e-08
2.93 5.9355807478e-06 2.811133932e-07 5.41825498503e-08
2.94 6.04020349133e-06 2.86345448119e-07 5.52103409429e-08
2.95 6.1460039953e-06 2.91643078696e-07 5.62514864668e-08
2.96 6.25298322972e-06 2.9700649851e-07 5.73060408411e-08
2.97 6.36115221066e-06 3.02436399114e-07 5.8374150794e-08
2.98 6.47051182787e-06 3.07932992334e-07 5.94558706116e-08
2.99 6.58107054826e-06 3.13496851275e-07 6.05513244131e-08
3.0 6.69283429432e-06 3.19128429443e-07 6.16606133612e-08
3.01 6.80580897143e-06 3.24828180792e-07 6.27838388232e-08
3.02 6.91999786981e-06 3.30596435596e-07 6.39210783723e-08
3.03 7.03540943458e-06 3.36433771422e-07 6.50724574976e-08
3.04 7.15269567413e-06 3.42377828521e-07 6.6245698602e-08
3.05 7.271236092e-06 3.48393137818e-07 6.74335507375e-08
3.06 7.39103677295e-06 3.54480176318e-07 6.86361210291e-08
3.07 7.51210112707e-06 3.60639293989e-07 6.98534921278e-08
3.08 7.63443516877e-06 3.66870966827e-07 7.10857711989e-08
3.09 7.75804757653e-06 3.73175800336e-07 7.23330906422e-08
3.1 7.88294436568e-06 3.79554273664e-07 7.35955585232e-08
3.11 8.00913153378e-06 3.86006866475e-07 7.48732831394e-08
3.12 8.13661234314e-06 3.9253392785e-07 7.61663475817e-08
3.13 8.26539271954e-06 3.99135936349e-07 7.74748601697e-08
3.14 8.39544388111e-06 4.05811315272e-07 7.87985041129e-08
3.15 8.52680535065e-06 4.1256253122e-07 8.01377988295e-08
3.16 8.65948575071e-06 4.19390197023e-07 8.14928790857e-08
3.17 8.79348817866e-06 4.26294659544e-07 8.2863828116e-08
3.18 8.92882124363e-06 4.33276533947e-07 8.42507814213e-08
3.19 9.06548798146e-06 4.40336166576e-07 8.56538223802e-08
3.2 9.20349417427e-06 4.47474038138e-07 8.70730606112e-08
3.21 9.34284558503e-06 4.54690629765e-07 8.85086059477e-08
3.22 9.48355079432e-06 4.61986561214e-07 8.99605953473e-08
3.23 9.62561271344e-06 4.6936217769e-07 9.14291124573e-08
3.24 9.76702794669e-06 4.76698660699e-07 9.28895326863e-08
3.25 9.90975659261e-06 4.8411217109e-07 9.43659214391e-08
3.26 1.00538065535e-05 4.91603279064e-07 9.58584045673e-08
3.27 1.01991770732e-05 4.99172132672e-07 9.7367025717e-08
3.28 1.03458789056e-05 5.06819443851e-07 9.88919385886e-08
3.29 1.04939112065e-05 5.14545357994e-07 1.00433186474e-07
3.3 1.06432847318e-05 5.22350589846e-07 1.0199092386e-07
3.31 1.0793998549e-05 5.30235282111e-07 1.03565193676e-07
3.32 1.0946063416e-05 5.38200152321e-07 1.05156151193e-07
3.33 1.10994783115e-05 5.46245340463e-07 1.06763838973e-07
3.34 1.12550489809e-05 5.54419541023e-07 1.08398419584e-07
3.35 1.14120058207e-05 5.62676598932e-07 1.10050287441e-07
3.36 1.15703449074e-05 5.7101652179e-07 1.11719460217e-07
3.37 1.17300802044e-05 5.79440200307e-07 1.13406128421e-07
3.38 1.18912137142e-05 5.8794793662e-07 1.15110367556e-07
3.39 1.20537473715e-05 5.9654003014e-07 1.16832252661e-07
3.4 1.22176860852e-05 6.05216928231e-07 1.18571887837e-07
3.41 1.23830408491e-05 6.13979381128e-07 1.20329436649e-07
3.42 1.25498104666e-05 6.22827536371e-07 1.22104944697e-07
3.43 1.27180028564e-05 6.3176199435e-07 1.23898546421e-07
3.44 1.28904331169e-05 6.40955324355e-07 1.25746451756e-07
3.45 1.30643613995e-05 6.502404383e-07 1.2761366651e-07
3.46 1.32397994203e-05 6.59618157737e-07 1.29500371526e-07
3.47 1.34167433475e-05 6.69088531524e-07 1.31406596126e-07
3.48 1.35952048655e-05 6.78652382739e-07 1.3333252176e-07
3.49 1.37751894364e-05 6.88310226211e-07 1.35278269526e-07
3.5 1.39566961783e-05 6.98062260968e-07 1.37243898585e-07
3.51 1.41397367822e-05 7.07909315727e-07 1.39229591998e-07
3.52 1.43243166436e-05 7.17851906415e-07 1.41235471525e-07
3.53 1.45104347418e-05 7.27890228583e-07 1.43261596017e-07
3.54 1.47023478039e-05 7.38289029995e-07 1.45363828276e-07
3.55 1.48959113871e-05 7.48791680892e-07 1.4748810762e-07
3.56 1.50911317285e-05 7.59398785096e-07 1.49634577508e-07
3.57 1.52880150433e-05 7.70110947213e-07 1.51803381753e-07
3.58 1.54865707865e-05 7.80928937085e-07 1.53994696948e-07
3.59 1.56867986187e-05 7.9185303273e-07 1.56208602916e-07
3.6 1.58887079374e-05 8.02884004685e-07 1.58445276774e-07
3.61 1.6092304869e-05 8.14022460583e-07 1.60704863731e-07
3.62 1.62975955173e-05 8.25269008799e-07 1.62987509341e-07
3.63 1.65045859632e-05 8.36624258435e-07 1.65293359503e-07
3.64 1.67136772492e-05 8.48113747181e-07 1.67627849947e-07
3.65 1.69244891498e-05 8.59713783681e-07 1.69985976769e-07
3.66 1.71370277579e-05 8.71424986845e-07 1.72367888755e-07
3.67 1.73512957649e-05 8.83247804345e-07 1.74773701016e-07
3.68 1.75673025693e-05 8.95183026844e-07 1.77203596709e-07
3.69 1.77850507897e-05 9.07231101767e-07 1.79657691284e-07
3.7 1.8004553221e-05 9.19392997397e-07 1.82136203527e-07
3.71 1.82258090168e-05 9.31668988064e-07 1.8463921501e-07
3.72 1.84488240896e-05 9.44059694425e-07 1.87166876067e-07
3.73 1.86736077842e-05 9.56565914872e-07 1.89719372492e-07
3.74 1.8896730841e-05 9.68968225129e-07 1.92249893955e-07
3.75 1.91215584678e-05 9.8148182632e-07 1.94804334324e-07
3.76 1.93480958478e-05 9.94107279924e-07 1.97382830115e-07
3.77 1.95763516455e-05 1.0068453281e-06 1.99985553906e-07
3.78 1.98063275133e-05 1.01969635439e-06 2.02612607243e-07
3.79 2.00380320906e-05 1.03266110331e-06 2.05264163548e-07
3.8 2.02714634124e-05 1.04573977472e-06 2.07940288164e-07
3.81 2.05066336107e-05 1.05893329659e-06 2.10641191342e-07
3.82 2.0743547756e-05 1.072242235e-06 2.13367011596e-07
3.83 2.09822037335e-05 1.0856667859e-06 2.16117813938e-07
3.84 2.12196392382e-05 1.09901451415e-06 2.18852305134e-07
3.85 2.14587666552e-05 1.11247451784e-06 2.21611048952e-07
3.86 2.16995976165e-05 1.12604768476e-06 2.24394246196e-07
3.87 2.19421329421e-05 1.13973434394e-06 2.27201986534e-07
3.88 2.21863770176e-05 1.1535350105e-06 2.30034396844e-07
3.89 2.24323305526e-05 1.16745000969e-06 2.32891566267e-07
3.9 2.26800051703e-05 1.18148023597e-06 2.35773697633e-07
3.91 2.29294015399e-05 1.19562601551e-06 2.38680880577e-07
3.92 2.31805202582e-05 1.2098876714e-06 2.41613204209e-07
3.93 2.34333692432e-05 1.22426590989e-06 2.44570834284e-07
3.94 2.36868868634e-05 1.2386909328e-06 2.47538719849e-07
3.95 2.39421226758e-05 1.25323200952e-06 2.50531813445e-07
3.96 2.41990806974e-05 1.26788963897e-06 2.53550239029e-07
3.97 2.44577611757e-05 1.2826641237e-06 2.5659408142e-07
3.98 2.47181717954e-05 1.2975561573e-06 2.59663503766e-07
3.99 2.49803127284e-05 1.3125660407e-06 2.62758590802e-07
4.0 2.52441916296e-05 1.32769446897e-06 2.65879506281e-07
4.01 2.5509808595e-05 1.34294174135e-06 2.69026334847e-07
4.02 2.57771712494e-05 1.3583085544e-06 2.72199240852e-07
4.03 2.6046283425e-05 1.37379540673e-06 2.75398349156e-07
4.04 2.63176678672e-05 1.38943758552e-06 2.78631340849e-07
4.05 2.65908151896e-05 1.40520134328e-06 2.81890914818e-07
4.06 2.68657291809e-05 1.42108718371e-06 2.8517719772e-07
4.07 2.71424174613e-05 1.43709581472e-06 2.88490357349e-07
4.08 2.74208799307e-05 1.45322753721e-06 2.91830479967e-07
4.09 2.77011241784e-05 1.46948306057e-06 2.9519773398e-07
4.1 2.7983146135e-05 1.48586247732e-06 2.98592164025e-07
4.11 2.82669572282e-05 1.50236670337e-06 3.02013980293e-07
4.12 2.85525572041e-05 1.51899603615e-06 3.05463268858e-07
4.13 2.88399496629e-05 1.53575097888e-06 3.08940157272e-07
4.14 2.9128866684e-05 1.55261359898e-06 3.12440747996e-07
4.15 2.94195785099e-05 1.56960245608e-06 3.15969106672e-07
4.16 2.97120886255e-05 1.58671804937e-06 3.19525360263e-07
4.17 3.00064004884e-05 1.60396087793e-06 3.23109635848e-07
4.18 3.03025175291e-05 1.62133144073e-06 3.26722060623e-07
4.19 3.06004391562e-05 1.63883002267e-06 3.30362718773e-07
4.2 3.0900176723e-05 1.65645754951e-06 3.34031823788e-07
4.21 3.12017255777e-05 1.67421409117e-06 3.3772941678e-07
4.22 3.15050930355e-05 1.69210035999e-06 3.41455668516e-07
4.23 3.18102823898e-05 1.71011685428e-06 3.45210706754e-07
4.24 3.21162802022e-05 1.72819403892e-06 3.48979281906e-07
4.25 3.24240851115e-05 1.74640083744e-06 3.52776532741e-07
4.26 3.2733700181e-05 1.76473773207e-06 3.56602583394e-07
4.27 3.30451366137e-05 1.78320564558e-06 3.60457647178e-07
4.28 3.33583892948e-05 1.80180462227e-06 3.64341760026e-07
4.29 3.36734612052e-05 1.82053514374e-06 3.68255046339e-07
4.3 3.39903594148e-05 1.83939791417e-06 3.72197675684e-07
4.31 3.43090827548e-05 1.85839319355e-06 3.76169727912e-07
4.32 3.4629638262e-05 1.87752168721e-06 3.80171373118e-07
4.33 3.49520246902e-05 1.89678365305e-06 3.84202690967e-07
4.34 3.52761900893e-05 1.91617574332e-06 3.88262960969e-07
4.35 3.56021911749e-05 1.93570219318e-06 3.9235313621e-07
4.36 3.59300349115e-05 1.95536370955e-06 3.96473387654e-07
4.37 3.62597198929e-05 1.97516054548e-06 4.00623794406e-07
4.38 3.65912530497e-05 1.99509340902e-06 4.0480452795e-07
4.39 3.69246286837e-05 2.01516232105e-06 4.09015620498e-07
4.4 3.7259853659e-05 2.03536798827e-06 4.1325724351e-07
4.41 3.7596934856e-05 2.05571112035e-06 4.17529569243e-07
4.42 3.79358664276e-05 2.07619173252e-06 4.21832629057e-07
4.43 3.82766594459e-05 2.09681076637e-06 4.26166642589e-07
4.44 3.8619278781e-05 2.11756616538e-06 4.30531181442e-07
4.45 3.89637599393e-05 2.13846066861e-06 4.3492686852e-07
4.46 3.9310109713e-05 2.15949498802e-06 4.39353877263e-07
4.47 3.96583220052e-05 2.18066912901e-06 4.43812237497e-07
4.48 4.00083992296e-05 2.2019835648e-06 4.48302074304e-07
4.49 4.03603524177e-05 2.22343924463e-06 4.52823609833e-07
4.5 4.07141753244e-05 2.2450361681e-06 4.57376873026e-07
4.51 4.10698746242e-05 2.2667750473e-06 4.61962038031e-07
4.52 4.1427452651e-05 2.28865635668e-06 4.66579230744e-07
4.53 4.17869073457e-05 2.31068032898e-06 4.71228527895e-07
4.54 4.21479940311e-05 2.33282961981e-06 4.75906072254e-07
4.55 4.25109624669e-05 2.35512243746e-06 4.80615945356e-07
4.56 4.28758060598e-05 2.37755876468e-06 4.85358173066e-07
4.57 4.3242540143e-05 2.40013980064e-06 4.90133029646e-07
4.58 4.36111580565e-05 2.42286552657e-06 4.94940540897e-07
4.59 4.3981661886e-05 2.44573640943e-06 4.99780831862e-07
4.6 4.43540536891e-05 2.46875291582e-06 5.04654027642e-07
4.61 4.47283621955e-05 2.49191699947e-06 5.09560557564e-07
4.62 4.51045405309e-05 2.51522640491e-06 5.14499990477e-07
4.63 4.54825860413e-05 2.53868133584e-06 5.19472397822e-07
4.64 4.58627649755e-05 2.56230075324e-06 5.24482008045e-07
4.65 4.62448628912e-05 2.58606940215e-06 5.29525421021e-07
4.66 4.66288818212e-05 2.60998775907e-06 5.34602765002e-07
4.67 4.70147786428e-05 2.63405377186e-06 5.39713650255e-07
4.68 4.74026002507e-05 2.65827042817e-06 5.44858719475e-07
4.69 4.77923032582e-05 2.68263565869e-06 5.50037579323e-07
4.7 4.81839347122e-05 2.7071524667e-06 5.55250876302e-07
4.71 4.85774509626e-05 2.73181876574e-06 5.60498213455e-07
4.72 4.89728992081e-05 2.7566375747e-06 5.65780241101e-07
4.73 4.93702812841e-05 2.78160936746e-06 5.71097087857e-07
4.74 4.97693442786e-05 2.80671660047e-06 5.76444867457e-07
4.75 5.0170341559e-05 2.83197748834e-06 5.81827657487e-07
4.76 5.05732748615e-05 2.85739250171e-06 5.87245586148e-07
4.77 5.0978099735e-05 2.88295950035e-06 5.92698245024e-07
4.78 5.13848175526e-05 2.90867892941e-06 5.98185756801e-07
4.79 5.17934760229e-05 2.93455386043e-06 6.03708784605e-07
4.8 5.22040767697e-05 2.96058476239e-06 6.09267456814e-07
4.81 5.26165748224e-05 2.98676946049e-06 6.14861357686e-07
4.82 5.30310181117e-05 3.01311104971e-06 6.2049115609e-07
4.83 5.3447361408e-05 3.03960733792e-06 6.26156432608e-07
4.84 5.38656218988e-05 3.06625912189e-06 6.31857334684e-07
4.85 5.42858315411e-05 3.09306914461e-06 6.37594507022e-07
4.86 5.4707944716e-05 3.12003518762e-06 6.43367524595e-07
4.87 5.51319625469e-05 3.14715769183e-06 6.49176510322e-07
4.88 5.55579334028e-05 3.17443979873e-06 6.55022144489e-07
4.89 5.59858586532e-05 3.20188197309e-06 6.60904555741e-07
4.9 5.64156921664e-05 3.22948196164e-06 6.66823311635e-07
4.91 5.6847434956e-05 3.25724020345e-06 6.72778535208e-07
4.92 5.72811833536e-05 3.2851626053e-06 6.78771479344e-07
4.93 5.77167955994e-05 3.31324142784e-06 6.84800578086e-07
4.94 5.81545205938e-05 3.34149416724e-06 6.90869729854e-07
4.95 5.85942090032e-05 3.3699098863e-06 6.96976464539e-07
4.96 5.90358139407e-05 3.39848628067e-06 7.03120338873e-07
4.97 5.94793844334e-05 3.42722656342e-06 7.09302050843e-07
4.98 5.99248733409e-05 3.45612841268e-06 7.1552115343e-07
4.99 6.03723298329e-05 3.48519505711e-06 7.21778348487e-07
5.0 6.08217065165e-05 3.51442415732e-06 7.28073185232e-07
5.01 6.12730041407e-05 3.54381614889e-06 7.34405787325e-07
5.02 6.17263207487e-05 3.57337710091e-06 7.40777446397e-07
5.03 6.21815113472e-05 3.6030990219e-06 7.47186539968e-07
5.04 6.26386706887e-05 3.63298773167e-06 7.53634302743e-07
5.05 6.30978029978e-05 3.66304394141e-06 7.60120922139e-07
5.06 6.35588601286e-05 3.69326525887e-06 7.66645936023e-07
5.07 6.40218426666e-05 3.72365211663e-06 7.73209468171e-07
5.08 6.44868004151e-05 3.75420781357e-06 7.79812237867e-07
5.09 6.49536848549e-05 3.78492993099e-06 7.86453777273e-07
5.1 6.54225459283e-05 3.81582178341e-06 7.93134809561e-07
5.11 6.58933348679e-05 3.84688093444e-06 7.99854863078e-07
5.12 6.63661017545e-05 3.8781107142e-06 8.06614664888e-07
5.13 6.68407975732e-05 3.90950866862e-06 8.13413739515e-07
5.14 6.73172810573e-05 3.94106320233e-06 8.20249370578e-07
5.15 6.7795692101e-05 3.97278656216e-06 8.27124471043e-07
5.16 6.8276031038e-05 4.00467917444e-06 8.3403916439e-07
5.17 6.87583482826e-05 4.03674440672e-06 8.4099418698e-07
5.18 6.92425941973e-05 4.06897975911e-06 8.47989053309e-07
5.19 6.97288193324e-05 4.10138861475e-06 8.55024503633e-07
5.2 7.02169738065e-05 4.13396845599e-06 8.62100048597e-07
5.21 7.07071083051e-05 4.16672268154e-06 8.69216432358e-07
5.22 7.11991727039e-05 4.19964875598e-06 8.76373161698e-07
5.23 7.1693167149e-05 4.2327471018e-06 8.83570360156e-07
5.24 7.21893453834e-05 4.26603718435e-06 8.90812499288e-07
5.25 7.26874564509e-05 4.29950063042e-06 8.98095416392e-07
5.26 7.3187500427e-05 4.33313786234e-06 9.05419235463e-07
5.27 7.3689528409e-05 4.36695232704e-06 9.12784712824e-07
5.28 7.41935406991e-05 4.40094447077e-06 9.2019197834e-07
5.29 7.46994351038e-05 4.43510865539e-06 9.27639889408e-07
5.3 7.52073139681e-05 4.46945137639e-06 9.35129840562e-07
5.31 7.57171775129e-05 4.50397307832e-06 9.42661961689e-07
5.32 7.62289229092e-05 4.53866807115e-06 9.50235098447e-07
5.33 7.67427045818e-05 4.57354597416e-06 9.57851301214e-07
5.34 7.72583665309e-05 4.60859789751e-06 9.65508742794e-07
5.35 7.77760132078e-05 4.64383052248e-06 9.73208861811e-07
5.36 7.82955928204e-05 4.67924119024e-06 9.80951138196e-07
5.37 7.88171571243e-05 4.71483342555e-06 9.8873634791e-07
5.38 7.93406540913e-05 4.75060455165e-06 9.96563966952e-07
5.39 7.98660834546e-05 4.78655498329e-06 1.00443411933e-06
5.4 8.03934971644e-05 4.82268826856e-06 1.01234758692e-06
5.41 8.09227905069e-05 4.85899856144e-06 1.02030317995e-06
5.42 8.14541201376e-05 4.89549570191e-06 1.02830300196e-06
5.43 8.19873286856e-05 4.93217067524e-06 1.0363451974e-06
5.44 8.25224822659e-05 4.96902708133e-06 1.04443048402e-06
5.45 8.30595660352e-05 5.00606525944e-06 1.05255904503e-06
5.46 8.3598632327e-05 5.04328880405e-06 1.06073167407e-06
5.47 8.41396280617e-05 5.08069495727e-06 1.06894782925e-06
5.48 8.46825527382e-05 5.11828412809e-06 1.07720763447e-06
5.49 8.52274588802e-05 5.15605993429e-06 1.08551188927e-06
5.5 8.57742399236e-05 5.19401637315e-06 1.09385936813e-06
5.51 8.63230014799e-05 5.232160279e-06 1.10225154827e-06
5.52 8.68737432111e-05 5.27049208349e-06 1.11068855948e-06
5.53 8.74264113489e-05 5.30900897467e-06 1.11916984794e-06
5.54 8.79808301286e-05 5.34769694096e-06 1.12769213964e-06
5.55 8.85371721143e-05 5.38657061143e-06 1.1362589073e-06
5.56 8.90954365953e-05 5.42563038887e-06 1.14487027437e-06
5.57 8.96556765894e-05 5.46487995193e-06 1.1535270559e-06
5.58 9.02178377561e-05 5.50431644238e-06 1.1622286877e-06
5.59 9.07819732364e-05 5.54394355434e-06 1.17097598876e-06
5.6 9.13479744502e-05 5.58375510983e-06 1.17976769329e-06
5.61 9.19159485026e-05 5.62375810336e-06 1.18860531786e-06
5.62 9.24858406043e-05 5.66394964054e-06 1.19748829022e-06
5.63 9.30577041411e-05 5.70433344645e-06 1.20641743732e-06
5.64 9.3631788373e-05 5.74493319479e-06 1.21539856639e-06
5.65 9.42078460652e-05 5.7857264119e-06 1.22442622039e-06
5.66 9.47858219944e-05 5.82671016944e-06 1.23349981969e-06
5.67 9.53657698006e-05 5.86788822574e-06 1.24262019987e-06
5.68 9.59475793387e-05 5.90925426541e-06 1.25178606359e-06
5.69 9.65313588992e-05 5.95081541436e-06 1.26099896005e-06
5.7 9.71170528173e-05 5.99256870792e-06 1.27025830151e-06
5.71 9.77046600189e-05 6.03451454128e-06 1.27956421182e-06
5.72 9.82942344442e-05 6.07665671147e-06 1.28891753654e-06
5.73 9.88857200997e-05 6.11899222659e-06 1.29831768183e-06
5.74 9.94787955725e-05 6.16149440246e-06 1.30775832272e-06
5.75 0.000100073776754 6.204190366e-06 1.31724594336e-06
5.76 0.000100670662438 6.24708050705e-06 1.32678066692e-06
5.77 0.000101269506853 6.29016865934e-06 1.33636334835e-06
5.78 0.000101870197915 6.3334483306e-06 1.34599264918e-06
5.79 0.000102472845343 6.37692680616e-06 1.35567015813e-06
5.8 0.000103077448083 6.42060449829e-06 1.36539600434e-06
5.81 0.000103683893482 6.46447486225e-06 1.37516883713e-06
5.82 0.000104292235814 6.50854174509e-06 1.38498951535e-06
5.83 0.000104902529655 6.5528090268e-06 1.39485890594e-06
5.84 0.000105514974158 6.59729557448e-06 1.40478164938e-06
5.85 0.000106129314048 6.64198008186e-06 1.41475268154e-06
5.86 0.000106745547887 6.68686293328e-06 1.42477212577e-06
5.87 0.000107363730489 6.73194804105e-06 1.43484085749e-06
