1229876321.0 1229876674.13 34.0 2.26 8228 0 2 081221
1227299582.0 1227299915.65 14.0 2.512 8166 0 2 081121
1227020046.0 1227020432.78 67.0 2.58 8160 0 2 081118
1226213976.0 1226214329.82 40.0 0.9787 8140 9 2 081109
1225244486.0 1225245077.39 270.0 3.847 8116 9 2 081029
1223495739.0 1223496242.89 185.5 1.9685 8077 9 2 081008
1223356882.0 1223357201.53 10.0 0.5295 8076 9 2 081007
1222613942.0 1222614539.48 280.0 1.692 8067 9 2 080928
1220707846.0 1220708311.47 147.0 2.0 8005 0 2 080906
1220633595.0 1220634042.37 128.0 2.374 8004 9 2 080905
1218373662.0 1218374088.89 106.0 3.35 7940 0 2 080810
1216635766.0 1216636102.02 16.2 2.602 7898 0 2 080721
1215673840.0 1215674272.72 120.0 0.845 7875 0 2 080710
1215419123.0 1215419465.51 27.1 1.23 7872 5 2 080707
1212818697.0 1212819096.51 79.0 3.036 7820 9 2 080607
1212709527.0 1212709864.3 20.0 1.6398 7814 9 2 080605
1212564271.0 1212564669.38 82.0 1.416 7811 0 2 080604
1212521743.0 1212522122.98 60.0 2.69 7810 0 2 080603
1211321874.0 1211322193.7 2.8 1.545 7780 0 2 080520
1210896877.0 1210897203.51 5.8 3.2 7772 0 2 080516
1209585032.0 1209585360.3 16.2 0.767 7705 0 2 080430
1208076522.0 1208076844.64 8.0 1.1 7676 0 2 080413
1208055109.0 1208055474.49 46.0 2.433 7675 5 2 080413
1207948382.0 1207948752.17 56.0 1.03 7673 5 2 080411
1206848326.0 1206848703.78 61.0 1.51 7624 0 2 080330
1205929406.0 1205929758.33 34.0 1.95 7601 0 2 080319
1205907019.0 1205907382.52 50.0 0.937 7601 0 2 080319
1205138128.0 1205138812.49 365.0 2.4266 7586 0 2 080310
1202629655.0 1202630019.89 45.0 2.641 7465 0 2 080210
1202419671.0 1202420329.71 340.0 2.0858 7459 0 2 080207
1195694455.0 1195694838.59 68.7 1.14 7170 0 2 071122
1195310856.0 1195311178.54 6.6 1.331 7165 0 2 071117
1194892227.0 1194892554.55 15.0 0.823 7154 0 2 071112
1193792646.0 1193793145.98 180.0 2.692 7134 0 2 071031
1193539276.0 1193539644.52 55.0 0.94 7131 0 2 071028
1192959543.0 1192960117.53 255.0 2.452 7122 0 2 071021
1192048997.0 1192049346.3 35.7 0.947 7089 0 2 071010
1191987522.0 1191987841.82 6.0 0.98 7089 0 2 071010
1191397105.0 1191397569.64 150.0 1.1 7078 0 2 071003
1179730121.0 1179730468.67 37.9 0.553 6817 0 1 070521
1178597748.0 1178598081.45 20.9 0.82 6797 0 1 070508
1178429608.0 1178429931.54 4.3 2.31 6795 0 1 070506
1176976616.0 1176977045.35 115.6 0.97 6762 0 1 070419
1176322203.0 1176322644.88 121.5 2.954 6742 0 1 070411
1174202786.0 1174203173.32 74.6 0.836 6708 5 1 070318
1173199138.0 1173199664.24 209.5 1.497 6671 0 1 070306
1170925684.0 1170926046.77 47.7 1.165 6593 0 1 070208
1170113560.0 1170114339.91 460.6 2.3384 6571 0 1 070129
1167857049.0 1167857387.45 18.6 2.6208 6472 0 1 070103
1166760512.0 1166760872.89 40.0 3.355 6446 0 1 061222
1166757982.0 1166758372.11 71.4 2.088 6446 0 1 061222
1165753089.0 1165753482.23 85.3 0.41 6426 0 1 061210
1164122399.0 1164122796.14 81.3 1.314 6383 0 1 061121
1163195776.0 1163196230.99 134.0 3.44 6327 5 1 061110
1163159091.0 1163159443.7 40.7 0.758 6327 5 1 061110
1161444998.0 1161445351.23 46.2 0.3463 6280 5 1 061021
1159365905.0 1159366249.92 22.5 5.6 6115 0 1 060927
1159289172.0 1159289500.73 8.0 3.208 6106 0 1 060926
1158069204.0 1158069522.52 5.0 0.937 5991 0 1 060912
1157705692.0 1157706029.42 19.3 1.8836 5986 0 1 060908
1157336914.0 1157337396.92 171.5 0.703 5971 0 1 060904
1155596389.0 1155596847.02 145.3 0.84 5929 0 1 060814
1154200199.0 1154200623.95 115.3 0.54 5906 0 1 060729
1152889770.0 1152890205.01 115.0 2.71 5791 5 1 060714
1152307669.0 1152308056.18 66.2 3.43 5754 0 1 060707
1150288879.0 1150289290.51 108.7 0.125 5700 0 1 060614
1149531195.0 1149531595.42 79.1 3.78 5656 0 1 060605
1149444990.0 1149445403.84 95.0 2.1357 5655 0 1 060604
1149283782.0 1149284169.28 75.0 0.787 5645 0 1 060602
1148660760.0 1148661378.93 298.2 3.21 5628 0 1 060526
1147475451.0 1147475767.85 8.5 0.4428 5572 0 1 060512
1147249185.0 1147249782.3 275.2 4.9 5567 0 1 060510
1146810811.0 1146811117.15 4.0 0.089 5556 0 1 060505
1146538862.0 1146539207.18 28.4 1.51 5549 0 1 060502
1140674514.0 1140674847.11 11.3 4.41 5373 0 1 060223
1140233521.0 1140235921.75 2100.0 0.0331 5363 0 1 060218
1139547380.0 1139547956.44 255.0 3.91 5341 0 1 060210
1139201063.0 1139201392.15 7.6 4.048 5333 0 1 060206
1138054810.0 1138056024.64 900.0 1.099 5277 0 1 060123
1136731002.0 1136731334.85 14.3 2.03 5245 0 1 060108
1132233624.0 1132233941.89 9.0 0.481 5081 5 1 051117
1131688631.0 1131688994.05 46.1 1.549 5065 0 1 051111
1131525429.0 1131525745.22 14.3 0.08 5061 0 1 051109
1131498591.0 1131498947.53 37.2 2.346 5061 0 1 051109
