2.413E+00  7.594E+15
2.446E+00  5.820E+14
2.639E+00  5.359E+13
2.928E+00  1.235E+13
3.250E+00  4.502E+12
3.765E+00  1.799E+12
4.344E+00  7.878E+11
5.116E+00  2.872E+11
5.792E+00  1.258E+11
6.371E+00  6.618E+10
7.176E+00  2.644E+10
7.980E+00  1.158E+10
9.042E+00  5.072E+09
1.001E+01  3.206E+09
1.081E+01  2.221E+09
1.187E+01  1.687E+09
1.281E+01  1.281E+09
