1619 12.3306 1037021184 3004189 3004190 279.12 37.4877 519.923 279.49 41.86 504.14 0 1 455.8 16.3812 
1931 14.8126 1042869792 2603210 2603211 -544.759 63.7532 162.596 -541.13 108.54 162.77 0 1 257.625 44.934 
2448 7.71417 1049955358 5126781 5126782 -444.436 -67.0022 -35.5593 -441.07 -77.75 -62.69 0 1 40.375 29.3755 
2695 39.1518 1058066425 1662780 1662781 89.0578 -231.083 284.92 79.97 -167.35 254.04 0 1 30.175 71.401 
2985 16.0259 1067639788 19155304 19155305 -220.449 -152.718 -469.886 -212.1 -131.4 -505.2 0 1 97.6 42.0859 
3079 14.057 1070748619 18765763 18765764 130.491 -579.059 15.8571 116.5 -583.25 -16.16 0 1 359.075 35.1911 
3188 31.298 1072887000 7848420 7848423 -325.854 -4.40259 -291.935 -214.71 -41.49 -348.7 5 1 63.25 130.195 
3190 15.7917 1073033103 7793351 7793353 104.357 -352.212 -314.995 64.24 -286.84 -342.43 5 1 699.1 81.4589 
3422 9.42951 1077996763 15669959 15669960 -409.68 22.2173 348.148 -389.48 67.77 360.02 0 1 63.925 51.2252 
3555 96.6027 1081345065 10854502 10854504 566.906 44.7805 -2.60549 458.61 106.41 -34.31 0 1 85.275 128.575 
3736 58.5475 1086159163 3746058 3746060 40.3861 313.277 489.877 -56.65 319.23 497.37 0 1 154.85 97.5069 
3868 9.37022 1090188931 17846460 17846461 -232.708 499.383 133.845 -245.22 496.21 133.19 0 1 104.075 12.9252 
3873 50.7081 1090517769 10265168 10265169 -170.427 75.0344 -552.242 -93.07 85.26 -527.87 0 0 99.425 81.7479 
4025 8.55003 1098015015 9074258 9074259 -137.89 315.912 -186.815 -159.39 276.46 -171.56 0 1 21.925 47.4487 
4377 41.4015 1108668433 15708391 15708392 -156.606 175.938 -458.307 -107.61 146.6 -458.04 0 1 174.775 57.1088 
4462 80.2651 1110861048 554669 554670 -142.936 251.596 -80.4156 -281.51 238.82 -101.43 5 1 42.325 140.739 
4512 40.1642 1113056586 11683728 11683729 315.056 245.199 444.177 328.19 197.35 409.45 0 1 37.175 60.5645 
4563 55.9921 1115298758 9326141 9326144 264.147 135.411 110.981 222.67 79.81 115.9 0 1 296.375 69.5411 
4580 40.9535 1115623440 4828663 4828664 -4.84228 203.219 -59.3546 -36.81 219.35 -62.09 0 1 113.45 35.9116 
5061 7.52757 1131513740 4746857 4746858 -103.624 115.228 489.58 -69.02 136.83 528.2 0 1 140.35 56.175 
5333 91.2753 1139244851 12874808 12874811 326.414 251.357 -69.0314 291.73 215.05 -126.43 0 1 219.425 76.2612 
5380 15.2815 1141264333 41470 41472 187.962 -70.4909 -234.373 191.64 -27.58 -230.04 0 1 164.275 43.2856 
5380 13.3784 1141264333 41471 41472 189.447 -66.3048 -237.647 191.64 -27.58 -230.04 0 1 163.05 39.5258 
5407 83.6858 1142393514 282705 282706 269.768 -77.0796 -459.937 243.79 -72.95 -411.02 5 0 0.55 55.5409 
5408 86.7419 1142468200 2516177 2516180 347.26 -293.828 -259.262 335.2 -312.79 -244.59 5 1 71.85 26.8378 
5547 28.7595 1146400206 10235011 10235012 119.936 -363.692 -380.979 142.07 -366.26 -365.99 0 1 101.25 26.8543 
5928 64.8687 1155482772 12319637 12319640 520.301 -279.444 8.7782 488.73 -234.47 22.55 0 1 143.05 56.6488 
5936 96.5746 1155874977 3576700 3576703 -539.273 239.97 42.7575 -477.18 227.26 -2.7 0 1 84.4 77.9962 
6280 8.43449 1161431921 8934945 8934946 -150.02 19.0028 -472.477 -164.97 63.01 -516.02 5 1 153.7 63.6876 
6306 11.4482 1162905867 12517479 12517480 -222.697 -138.434 329.323 -229.54 -59.75 325.15 0 1 108.25 79.0913 
6444 37.572 1166606618 7689566 7689567 221.906 -191.658 -199.785 169.85 -203.06 -207.39 0 1 598.6 53.8304 
6471 99.2932 1167772604 16224084 16224087 208.478 452.483 -0.688501 183.59 440.37 -25.65 0 1 40.9 37.2721 
6723 9.2265 1175128736 665907 665908 341.235 -124.812 -113.313 295.75 -100.75 -244.38 0 0 674.875 140.806 
7040 65.9247 1189631262 27740354 27740359 140.602 -466.297 343.381 67.72 -441.95 263.7 0 1 78.725 110.696 
7074 33.8277 1191148673 14441194 14441198 -376.119 355.738 -130.3 -337.6 360.54 -139.62 0 1 78.275 39.9206 
7086 96.6821 1191871981 25734619 25734640 -501.717 260.719 -94.1263 -487.75 269.29 -60.11 0 1 250.825 37.7577 
7168 93.161 1195565962 18208796 18208815 -55.6086 -170.003 -433.484 -25.31 -163.7 -437.05 0 1 215.5 31.1519 
7177 20.668 1195973222 8077226 8077231 79.3271 -390.162 -193.016 58.55 -351.93 -190.99 6 1 40.4 43.5599 
7207 50.503 1196809267 30526528 30526534 13.1785 447.29 243.708 24.27 457.02 228.82 9 1 656.325 20.9602 
7567 29.7479 1204372759 18418630 18418636 -87.0908 -66.1911 -389.29 -67.54 -51.5 -375.99 0 1 389.85 27.8378 
7680 80.3339 1208467114 78421985 78422019 -170.928 19.4611 505.164 -150.49 -14.02 536.21 0 1 135.95 50.0256 
7914 48.7131 1217399837 31414503 31414528 410.54 -402.04 -11.571 370.07 -375.72 -62.32 0 1 114.425 70.0429 
8074 90.1397 1223164663 3979329 3979406 -91.5818 113.416 -461.827 -122.32 90.59 -381.33 9 1 105.25 89.1379 
8214 89.4649 1229267941 96874291 96874335 22.3097 283.324 -351.735 15.8 271.63 -324.7 0 1 172.85 30.1665 
